ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;10660;0.693677;0.947798;5.77897;0.799966;0.771813;5.51804;-0.885806;-0.376921;-0.257283;-0.0841645;-0.926317;-0.266909;-0.265397;-0.0161279;0.271785;0.271785;0.990781;0.0950392;0.0945304;0.0196208
ID;10661;0.178566;0.99034;6.21259;1.1911;1.77882;5.95504;-0.878606;-0.471499;-0.0590442;-0.0474801;-0.572144;-0.563181;-0.534872;-0.26342;0.623994;0.623994;0.951723;0.197066;0.176461;0.155726
ID;10662;0.768575;0.687921;5.78956;0.601375;1.20798;6.07248;-0.932544;-0.272263;-0.19897;-0.129017;-0.807424;-0.521753;-0.224319;-0.159754;0.565755;0.565755;0.960256;0.263881;0.0875451;0.0247148
ID;10663;0.882492;1.65729;5.78048;0.371742;1.39517;6.19437;-0.663725;-0.5672;-0.470616;-0.127573;-0.758739;-0.625413;-0.146621;-0.108055;0.689767;0.689767;0.941115;0.278256;0.18609;0.047402
ID;10664;0.80348;1.68669;5.62954;0.114239;0.759803;6.17712;-0.663104;-0.557264;-0.497266;-0.0497698;-0.928694;-0.368581;-0.0407655;-0.00379399;0.835199;0.835199;0.914065;0.276246;0.275657;0.110391
ID;10665;0.782309;0.846661;5.64867;0.42246;0.752914;5.94988;-0.909238;-0.311959;-0.267278;-0.067311;-0.929049;-0.341691;-0.135638;-0.0414409;0.277892;0.277892;0.990363;0.135059;0.0241575;0.0189067
ID;10666;0.613048;1.20682;5.98873;0.553579;1.43074;6.0328;-0.812981;-0.510032;-0.248737;-0.130612;-0.746192;-0.603615;-0.256616;-0.113995;0.232999;0.232999;0.993222;0.115308;0.0144732;0.00231944
ID;10667;0.935715;1.51908;5.92735;0.885043;1.53087;5.64745;-0.694885;-0.54993;-0.414405;-0.207317;-0.715487;-0.502016;-0.477516;-0.0896515;0.28694;0.28694;0.989726;0.140598;0.0194571;0.0172209
ID;10668;0.449002;1.27416;6.14207;0.87137;1.12361;5.63734;-0.794331;-0.569143;-0.172979;-0.123258;-0.840919;-0.386642;-0.366462;-0.0952265;0.544632;0.544632;0.963151;0.169697;0.152172;0.142785
ID;10669;0.772492;1.75523;5.67253;0.72206;1.35793;5.84639;-0.636898;-0.592483;-0.490569;-0.0516482;-0.770321;-0.525485;-0.34385;-0.110626;0.435811;0.435811;0.976352;0.158232;0.120495;0.0847333
ID;10670;0.986595;1.73788;5.76807;0.162992;1.24333;6.1783;-0.627778;-0.558307;-0.521007;-0.150797;-0.812566;-0.577175;-0.0777707;-0.0236155;0.714943;0.714943;0.936785;0.302677;0.170755;0.0407898
ID;10671;0.63113;1.62492;5.67393;0.864065;1.22529;5.86803;-0.687672;-0.590781;-0.421935;-0.00752237;-0.797609;-0.461364;-0.343226;-0.182096;0.513289;0.513289;0.967247;0.228195;0.111117;0.00359616
ID;10672;0.17363;1.50694;6.23903;0.79932;1.25241;5.78117;-0.727792;-0.680121;-0.0743559;-0.0471798;-0.801321;-0.466328;-0.354996;-0.120004;0.739532;0.739532;0.932412;0.258396;0.19778;0.157235
ID;10673;0.862624;0.846986;5.86992;0.494064;0.95868;5.96867;-0.888745;-0.330122;-0.244738;-0.20311;-0.883726;-0.424013;-0.181417;-0.0795511;0.335758;0.335758;0.985941;0.114908;0.102481;0.0649108
ID;10674;0.27276;0.549266;6.10503;0.907677;1.74404;5.72163;-0.961448;-0.26433;-0.0606264;-0.0455111;-0.633671;-0.568166;-0.513203;-0.110773;0.961212;0.961212;0.886715;0.296243;0.262944;0.238406
ID;10675;1.1749;1.54861;5.99343;0.36715;1.09429;6.06148;-0.646029;-0.519952;-0.467501;-0.306169;-0.851756;-0.497864;-0.150972;-0.062053;0.735988;0.735988;0.933051;0.337906;0.120536;0.026577
ID;10676;0.670002;1.58466;5.87036;0.546575;1.32214;5.96306;-0.696392;-0.610162;-0.366923;-0.0900446;-0.784281;-0.55721;-0.25781;-0.0891827;0.299846;0.299846;0.988783;0.103992;0.100011;0.0386332
ID;10677;0.888325;1.53578;6.07593;0.847241;1.70149;5.93532;-0.678068;-0.59298;-0.361761;-0.240264;-0.638975;-0.6215;-0.422963;-0.162944;0.2198;0.2198;0.993967;0.0851963;0.0690104;0.00294015
ID;10678;0.820945;1.52466;5.73612;0.924201;1.35126;5.92778;-0.716459;-0.535255;-0.436395;-0.0987311;-0.74897;-0.501694;-0.373381;-0.218939;0.287328;0.287328;0.989698;0.101996;0.100126;0.00832081
ID;10679;0.86448;1.15906;6.01543;0.777834;0.745243;5.71462;-0.799752;-0.462196;-0.293726;-0.24596;-0.926282;-0.284632;-0.226987;-0.0972746;0.546122;0.546122;0.96295;0.173231;0.171341;0.115588
ID;10680;0.805245;1.08694;5.77955;0.353816;1.0015;5.9419;-0.846204;-0.41027;-0.314772;-0.12859;-0.877207;-0.451377;-0.163513;-0.00549674;0.404083;0.404083;0.979659;0.193542;0.0413617;0.0331522
ID;10681;0.356582;0.795944;6.03724;1.05683;1.17718;5.9045;-0.920439;-0.370095;-0.114996;-0.0509707;-0.784369;-0.418215;-0.365144;-0.276642;0.737192;0.737192;0.932834;0.326961;0.127607;0.0814488
ID;10682;0.346672;1.51701;5.98162;0.801886;1.51403;5.74936;-0.725679;-0.652025;-0.219057;-0.0163705;-0.720369;-0.539207;-0.425311;-0.0971335;0.498559;0.498559;0.96909;0.205343;0.100501;0.0927225
ID;10683;0.243013;1.05818;6.16949;0.750094;1.15588;5.79279;-0.861463;-0.496741;-0.0895477;-0.055778;-0.830538;-0.444544;-0.317529;-0.108453;0.484636;0.484636;0.970784;0.228244;0.0708191;0.0216044
ID;10684;0.908923;1.45513;5.90527;1.23557;1.14684;5.96513;-0.720627;-0.532076;-0.39899;-0.195955;-0.753193;-0.386891;-0.380305;-0.372001;0.463555;0.463555;0.97326;0.195854;0.0956613;0.0724964
ID;10685;0.287568;0.975156;6.07597;0.768557;1.57548;5.57542;-0.882757;-0.454224;-0.114722;-0.035484;-0.705124;-0.524275;-0.476945;-0.0214398;0.825265;0.825265;0.916068;0.331268;0.162588;0.156987
ID;10686;0.636848;1.6961;5.67776;0.650138;1.36433;6.20983;-0.661366;-0.609906;-0.436465;-0.0103915;-0.744155;-0.58967;-0.223132;-0.220761;0.625539;0.625539;0.951485;0.259552;0.157913;0.0487103
ID;10687;0.562564;1.24615;6.17893;0.852707;1.65131;5.70909;-0.79086;-0.5514;-0.190973;-0.184467;-0.671507;-0.555758;-0.480986;-0.0941549;0.655706;0.655706;0.946736;0.208488;0.201551;0.140003
ID;10688;0.971628;1.32412;6.06891;0.842121;1.23575;5.81508;-0.732851;-0.509802;-0.343524;-0.291586;-0.800899;-0.459377;-0.352941;-0.151546;0.328229;0.328229;0.986563;0.144593;0.0731648;0.0207923
ID;10689;0.700985;1.22372;6.01212;0.527576;0.940679;5.9048;-0.799743;-0.507873;-0.268306;-0.17461;-0.888936;-0.407483;-0.198337;-0.0664335;0.372729;0.372729;0.982684;0.117299;0.108778;0.0934873
ID;10690;0.515929;1.55562;5.80232;1.08922;1.85151;5.81997;-0.712341;-0.616358;-0.335435;-0.0124916;-0.57202;-0.570193;-0.559821;-0.185129;0.641414;0.641414;0.949013;0.313892;0.029058;0.00150303
ID;10691;1.05588;1.37283;6.15772;0.985327;1.63915;5.85735;-0.69132;-0.526385;-0.352959;-0.347009;-0.655999;-0.556353;-0.473943;-0.188454;0.410218;0.410218;0.979039;0.150462;0.137256;0.00224642
ID;10692;0.791756;0.225822;5.55026;0.858895;1.62564;5.71633;-0.993203;-0.0814862;-0.0778127;-0.0292224;-0.680138;-0.54938;-0.474962;-0.100025;0.953603;0.953603;0.888467;0.349609;0.231501;0.186565
ID;10693;0.862491;1.82989;5.69302;0.550531;1.67469;5.82044;-0.604189;-0.592509;-0.526342;-0.0827799;-0.668794;-0.649549;-0.360469;-0.0293741;0.389425;0.389425;0.981103;0.170588;0.0906887;0.0105626
ID;10694;0.847551;1.75358;5.76939;1.01844;1.6568;5.88766;-0.630737;-0.597387;-0.483747;-0.106246;-0.643529;-0.560248;-0.478614;-0.207175;0.216958;0.216958;0.994122;0.0804376;0.0548138;0.0474014
ID;10695;0.601362;1.26906;5.98723;1.03909;1.35682;5.771;-0.795978;-0.53413;-0.257132;-0.122502;-0.751708;-0.448059;-0.439397;-0.202752;0.443759;0.443759;0.975486;0.20987;0.050185;0.0431713
ID;10696;0.385208;0.670042;6.00301;0.728268;1.08811;5.75958;-0.943101;-0.31076;-0.107378;-0.0495743;-0.85114;-0.419479;-0.303246;-0.0874032;0.491426;0.491426;0.969964;0.200964;0.136759;0.00895847
ID;10697;0.367664;1.46346;6.15484;0.293108;0.934694;6.06724;-0.738699;-0.647716;-0.164012;-0.0888171;-0.892102;-0.436004;-0.113436;-0.0344343;0.545268;0.545268;0.963065;0.251326;0.0789418;0.0557615
ID;10698;0.387223;1.63305;5.9269;0.893799;1.60081;5.82184;-0.684675;-0.678991;-0.264726;-0.0105921;-0.680198;-0.55911;-0.449892;-0.149412;0.522826;0.522826;0.966026;0.22349;0.113828;0.0623673
ID;10699;0.600318;1.38081;6.20618;0.453185;1.25711;5.93606;-0.744746;-0.600677;-0.211579;-0.199439;-0.80774;-0.541527;-0.229054;-0.0428732;0.359847;0.359847;0.983857;0.152177;0.0825622;0.0452796
ID;10700;0.647834;0.851165;5.96204;1.21171;1.55212;6.15689;-0.898675;-0.365338;-0.192288;-0.148114;-0.611133;-0.549479;-0.434438;-0.368583;0.955272;0.955272;0.888084;0.326177;0.264005;0.18766
ID;10701;0.819008;1.08824;6.05838;1.12498;1.35437;6.02349;-0.818098;-0.448751;-0.258074;-0.250473;-0.707531;-0.482329;-0.399986;-0.326755;0.39719;0.39719;0.980345;0.170454;0.0929463;0.0350818
ID;10702;1.05309;1.4895;5.92327;0.518522;1.01906;6.10433;-0.691538;-0.515549;-0.440005;-0.249761;-0.860414;-0.458415;-0.166652;-0.14755;0.687343;0.687343;0.941524;0.301765;0.149873;0.00292598
ID;10703;0.668046;0.585883;5.83341;0.895114;1.50207;5.83077;-0.951703;-0.244828;-0.153124;-0.104279;-0.713148;-0.533278;-0.425768;-0.160485;0.941637;0.941637;0.891197;0.352748;0.279686;0.0557858
ID;10704;0.545096;1.53111;6.26679;0.737761;1.34836;5.83487;-0.695953;-0.665807;-0.191994;-0.188384;-0.773052;-0.517663;-0.348887;-0.112666;0.483835;0.483835;0.97088;0.200123;0.11034;0.0718822
ID;10705;0.831608;1.75315;5.60352;0.605337;1.19893;5.73154;-0.637944;-0.559378;-0.527036;-0.0485586;-0.82534;-0.472399;-0.308483;-0.0221627;0.606122;0.606122;0.954427;0.248731;0.157015;0.0504738
ID;10706;1.31626;1.3022;6.0366;0.29075;0.574308;6.11028;-0.684338;-0.43025;-0.426845;-0.405425;-0.957389;-0.275647;-0.0650721;-0.0564788;0.891496;0.891496;0.902289;0.340009;0.263658;0.0274579
ID;10707;0.690834;1.4813;5.70881;0.365157;1.36471;6.1647;-0.736779;-0.544194;-0.398956;-0.0429496;-0.770196;-0.612272;-0.151017;-0.0954761;0.530646;0.530646;0.965008;0.199352;0.170347;0.00036874
ID;10708;0.684956;1.52997;6.16631;0.188938;0.730393;6.18237;-0.692487;-0.637612;-0.270268;-0.202159;-0.933147;-0.353391;-0.0515596;-0.0411414;0.930226;0.930226;0.893771;0.350962;0.261704;0.0975191
ID;10709;0.854649;1.60429;5.92785;1.21031;1.60381;6.05105;-0.673615;-0.591258;-0.408848;-0.171757;-0.61382;-0.539728;-0.474548;-0.326686;0.37229;0.37229;0.982725;0.169156;0.0547185;0.0514152
ID;10710;0.700181;1.70525;5.80849;0.951679;1.55533;6.22175;-0.653831;-0.626779;-0.41734;-0.0740301;-0.643122;-0.613508;-0.340403;-0.306804;0.492748;0.492748;0.969803;0.195672;0.104806;0.101046
ID;10711;0.26883;0.654042;6.06229;0.38913;1.55893;6.19745;-0.946732;-0.311641;-0.0778723;-0.0226936;-0.703123;-0.683178;-0.165327;-0.107488;0.746139;0.746139;0.931213;0.332936;0.146544;0.0228233
ID;10712;0.661912;1.35787;5.7167;0.523826;1.67729;5.79303;-0.777357;-0.513195;-0.361897;-0.0371196;-0.668376;-0.650184;-0.361121;-0.0112538;0.354371;0.354371;0.984344;0.17175;0.0339129;0.0204774
ID;10713;0.781109;1.64733;6.05389;0.86835;1.5689;5.68776;-0.653837;-0.641991;-0.355072;-0.185118;-0.701198;-0.525527;-0.472093;-0.0962851;0.387347;0.387347;0.981304;0.183329;0.0533488;0.024226
ID;10714;0.860404;1.38432;5.60005;0.703926;1.61334;6.16238;-0.766847;-0.457385;-0.445084;-0.0681483;-0.662705;-0.661467;-0.289357;-0.198886;0.615082;0.615082;0.953081;0.269414;0.135331;0.0271772
ID;10715;0.458443;1.40316;6.15549;0.765159;1.66911;5.73593;-0.753404;-0.617904;-0.186457;-0.125742;-0.667526;-0.587102;-0.452094;-0.0730182;0.573509;0.573509;0.959167;0.198805;0.187439;0.0730896
ID;10716;1.01844;1.4062;5.99581;0.620514;0.424338;5.83819;-0.712441;-0.513597;-0.392802;-0.272675;-0.973814;-0.181397;-0.106955;-0.0856838;1.03872;1.03872;0.868138;0.353512;0.337234;0.0874005
ID;10717;0.814563;1.59368;6.06661;0.675617;0.76148;5.80933;-0.667959;-0.62219;-0.352592;-0.205887;-0.92367;-0.311904;-0.20201;-0.0934996;0.89508;0.89508;0.901514;0.357735;0.196786;0.143432
ID;10718;0.811781;0.549285;5.56513;1.14563;1.29551;5.99948;-0.961465;-0.195657;-0.187802;-0.0450914;-0.724527;-0.455754;-0.395445;-0.333126;1.01045;1.01045;0.875065;0.295839;0.288767;0.251703
ID;10719;0.677454;1.40887;5.93719;0.63589;0.738338;5.67731;-0.751538;-0.564645;-0.31712;-0.125703;-0.932522;-0.293495;-0.209921;-0.0139935;0.725776;0.725776;0.934876;0.284022;0.16695;0.132162
ID;10720;0.179531;0.469732;6.16018;0.789445;1.25402;5.58757;-0.972157;-0.230055;-0.0350681;-0.0274827;-0.808895;-0.432275;-0.396718;-0.0379751;0.898486;0.898486;0.900776;0.354162;0.243719;0.0614208
ID;10721;0.445719;1.17645;5.96795;1.35901;1.44262;6.09876;-0.830158;-0.515202;-0.206064;-0.054238;-0.625118;-0.473295;-0.460521;-0.416101;0.724431;0.724431;0.935114;0.309754;0.128605;0.114346
ID;10722;0.524701;0.896645;5.94649;1.26743;1.3432;5.98397;-0.897197;-0.393869;-0.18097;-0.0845867;-0.692874;-0.4409;-0.439074;-0.364344;0.876107;0.876107;0.905579;0.374756;0.175133;0.0938777
ID;10723;0.84204;1.60781;6.02506;0.337597;1.31183;6.10905;-0.664534;-0.613849;-0.376423;-0.199724;-0.789844;-0.590031;-0.154351;-0.0647004;0.581066;0.581066;0.958091;0.272871;0.0862765;0.0125984
ID;10724;0.440072;1.33185;6.15916;0.705079;1.37184;5.72686;-0.776549;-0.593375;-0.171944;-0.123746;-0.771697;-0.51153;-0.373516;-0.0575016;0.455922;0.455922;0.974129;0.184522;0.128185;0.0243441
ID;10725;0.686578;1.68116;5.94353;0.922377;0.989995;5.97207;-0.657019;-0.649086;-0.365731;-0.115126;-0.83919;-0.387513;-0.274749;-0.264779;0.731479;0.731479;0.93386;0.355311;0.0407423;0.000849558
ID;10726;0.706162;1.12448;5.81581;0.736119;1.29997;6.02289;-0.840041;-0.443915;-0.295154;-0.100773;-0.773668;-0.531611;-0.289183;-0.187619;0.280758;0.280758;0.990163;0.108178;0.076897;0.0442889
ID;10727;0.901566;1.55042;6.23209;0.555713;1.46961;6.02375;-0.650663;-0.621958;-0.320904;-0.294663;-0.733834;-0.615524;-0.265753;-0.109511;0.421645;0.421645;0.977859;0.175835;0.112743;0.0127499
ID;10728;0.248905;0.699464;6.04556;1.13321;1.78891;5.91051;-0.93945;-0.332558;-0.0825334;-0.00530059;-0.58123;-0.569056;-0.533263;-0.23233;0.780913;0.780913;0.924735;0.289748;0.179092;0.169813
ID;10729;1.26575;1.51813;6.16617;0.634294;1.15777;5.97268;-0.609068;-0.530198;-0.438825;-0.394156;-0.826127;-0.487174;-0.248941;-0.134925;0.785349;0.785349;0.923889;0.331388;0.161649;0.102375
ID;10730;0.899979;1.27658;5.70442;1.4171;1.5376;6.14825;-0.79278;-0.440249;-0.40148;-0.128433;-0.576037;-0.496221;-0.487001;-0.429855;0.77498;0.77498;0.92586;0.28033;0.251619;0.029763
ID;10731;0.875113;0.912542;5.75475;1.07491;1.57263;6.09341;-0.884249;-0.336488;-0.284442;-0.154829;-0.638396;-0.570907;-0.418307;-0.302547;0.79293;0.79293;0.922432;0.26872;0.201712;0.190319
ID;10732;0.883328;0.935505;5.8163;0.587309;1.33157;6.0156;-0.873305;-0.351975;-0.281793;-0.184513;-0.776403;-0.562105;-0.256057;-0.125187;0.481689;0.481689;0.971137;0.229583;0.0548223;0.034341
ID;10733;0.327049;0.927892;5.97178;0.484329;0.979808;5.85272;-0.894266;-0.424873;-0.140433;-0.00699645;-0.882058;-0.422172;-0.207797;-0.0237622;0.141101;0.141101;0.997512;0.0690977;0.0139219;0.000888128
ID;10734;1.3014;1.30265;6.06488;1.20367;1.33216;5.93271;-0.681487;-0.439485;-0.417588;-0.409938;-0.715786;-0.44055;-0.433274;-0.32533;0.185344;0.185344;0.995709;0.0781684;0.0412527;0.0274134
ID;10735;1.21501;1.453;6.17101;0.518336;1.52497;5.90043;-0.636713;-0.523291;-0.409149;-0.391612;-0.72146;-0.621794;-0.300779;-0.0489834;0.768988;0.768988;0.926988;0.321544;0.154332;0.116118
ID;10736;0.754486;0.626144;5.86066;0.81295;1.68564;5.62639;-0.938317;-0.256171;-0.170967;-0.157188;-0.663332;-0.553858;-0.500539;-0.0518967;0.886312;0.886312;0.903403;0.310036;0.262758;0.136745
ID;10737;0.718202;0.717364;5.74119;0.36571;1.35979;6.18459;-0.932729;-0.28363;-0.206842;-0.0823893;-0.770713;-0.611846;-0.144651;-0.103549;0.748102;0.748102;0.930855;0.342589;0.118613;0.0455352
ID;10738;0.838732;1.16636;5.88333;0.902301;1.21903;5.71207;-0.814699;-0.448413;-0.31965;-0.1817;-0.808709;-0.42402;-0.384618;-0.135153;0.167602;0.167602;0.996491;0.073764;0.0384038;0.00949642
ID;10739;0.841459;1.50451;5.5747;0.397935;0.782684;5.95821;-0.728537;-0.488168;-0.478094;-0.0485093;-0.923783;-0.356782;-0.134888;-0.0337124;0.838946;0.838946;0.913304;0.344234;0.200607;0.084476
ID;10740;0.801179;1.23004;5.76327;0.666999;0.739382;5.79636;-0.808697;-0.455614;-0.354002;-0.114486;-0.928658;-0.302846;-0.197082;-0.0838865;0.504482;0.504482;0.968356;0.185332;0.165819;0.0210644
ID;10741;0.693057;1.02622;6.07118;1.35096;1.43494;6.14367;-0.846141;-0.441479;-0.214639;-0.207536;-0.619423;-0.483201;-0.445866;-0.428994;0.794264;0.794264;0.922174;0.333424;0.141311;0.135848
ID;10742;0.889195;1.75944;5.84269;0.370492;1.2006;6.16566;-0.621393;-0.606442;-0.475387;-0.141798;-0.818575;-0.548155;-0.136474;-0.104092;0.801755;0.801755;0.920719;0.318937;0.185932;0.126432
ID;10743;0.502418;1.60585;5.78468;0.90878;1.35531;6.09383;-0.694606;-0.631164;-0.345185;-0.0013586;-0.729186;-0.53481;-0.327208;-0.274229;0.586086;0.586086;0.957369;0.182969;0.167577;0.147933
ID;10744;0.151201;1.29311;6.22268;0.268851;1.3671;6.11203;-0.797345;-0.599067;-0.0636508;-0.0361831;-0.774409;-0.616329;-0.137825;-0.0378588;0.159147;0.159147;0.996836;0.0609813;0.0411703;0.030081
ID;10745;0.845258;1.40283;5.99587;0.189099;1.39498;6.22224;-0.734396;-0.544567;-0.346203;-0.210362;-0.764884;-0.637283;-0.0800906;-0.0490802;0.655163;0.655163;0.946823;0.31332;0.052156;0.0513439
ID;10746;0.864175;1.32927;6.0143;0.924692;1.68005;5.65762;-0.75253;-0.520414;-0.331026;-0.230846;-0.659991;-0.531935;-0.52112;-0.0994531;0.49968;0.49968;0.968952;0.172629;0.144205;0.102646
ID;10747;0.283285;1.26882;6.05876;1.34357;1.41452;6.13837;-0.805074;-0.573706;-0.148849;-0.0237013;-0.627641;-0.477981;-0.440129;-0.428821;0.601218;0.601218;0.955156;0.254271;0.125631;0.085086
ID;10748;0.619996;1.38654;5.8371;0.606721;0.904781;5.83219;-0.766255;-0.550396;-0.324738;-0.0667992;-0.89668;-0.3774;-0.220546;-0.0699598;0.482017;0.482017;0.971098;0.212331;0.108896;0.00512222
ID;10749;0.701629;0.816092;5.847;1.04463;1.01754;5.86594;-0.909825;-0.334314;-0.21377;-0.121468;-0.830725;-0.362674;-0.325174;-0.269489;0.407559;0.407559;0.979309;0.164309;0.113101;0.0341366
ID;10750;1.24223;1.51423;5.99109;0.932527;1.00729;5.81258;-0.646334;-0.494433;-0.476726;-0.332446;-0.852573;-0.368641;-0.311491;-0.200488;0.644893;0.644893;0.948463;0.228542;0.175299;0.132123
ID;10751;0.691231;1.6292;6.04705;1.19139;1.19871;5.94434;-0.668473;-0.650639;-0.325349;-0.15479;-0.75181;-0.406893;-0.390715;-0.341412;0.652373;0.652373;0.947271;0.267759;0.175735;0.00998025
ID;10752;0.890843;0.885705;5.709;0.847345;1.05084;5.9753;-0.892232;-0.318602;-0.286567;-0.14246;-0.833833;-0.420205;-0.273874;-0.230529;0.294551;0.294551;0.989175;0.120058;0.0822132;0.0189946
ID;10753;0.827481;1.76905;5.60234;1.13424;1.38754;5.94516;-0.631956;-0.563843;-0.529678;-0.0464162;-0.708714;-0.47387;-0.429338;-0.298061;0.593377;0.593377;0.95631;0.238087;0.164384;0.0419972
ID;10754;0.805417;1.3103;5.57641;0.272877;1.28202;6.09236;-0.791993;-0.443262;-0.418015;-0.0390953;-0.800817;-0.582005;-0.13741;-0.0328719;0.629025;0.629025;0.950947;0.234109;0.177105;0.0976036
ID;10755;0.810869;0.571111;5.63116;0.653229;1.36925;5.91634;-0.956481;-0.209637;-0.188154;-0.0761252;-0.766727;-0.551898;-0.308735;-0.110547;0.827781;0.827781;0.915563;0.369849;0.132197;0.0864884
ID;10756;0.312235;1.09854;6.07023;0.609503;0.96748;5.84359;-0.851856;-0.504167;-0.135521;-0.0423206;-0.882069;-0.402561;-0.232929;-0.0751153;0.295569;0.295569;0.9891;0.102108;0.0997172;0.0362222
ID;10757;0.974577;1.34942;5.73494;0.392167;0.912204;5.89306;-0.763214;-0.452175;-0.430988;-0.1652;-0.897776;-0.407186;-0.167921;-0.000918277;0.685475;0.685475;0.941838;0.325623;0.0678365;0.0480482
ID;10758;0.80372;0.58362;5.51826;0.722189;1.76088;5.72142;-0.957545;-0.203643;-0.203206;-0.0185756;-0.634765;-0.617519;-0.461671;-0.0510241;0.849411;0.849411;0.91116;0.26908;0.260278;0.172158
ID;10759;0.542721;1.37874;5.96598;0.39903;0.906925;5.8868;-0.766746;-0.578159;-0.265129;-0.0868268;-0.898935;-0.403889;-0.169671;-0.00118939;0.508477;0.508477;0.967855;0.19563;0.142619;0.0681539
ID;10760;0.666778;1.32477;5.84303;0.760188;1.1337;5.66349;-0.78347;-0.523185;-0.323268;-0.0891583;-0.841516;-0.414163;-0.341781;-0.0592124;0.25704;0.25704;0.991753;0.104453;0.0735664;0.0102065
ID;10761;1.07016;1.79064;5.86786;0.914668;1.58143;5.96186;-0.592051;-0.574862;-0.527802;-0.201085;-0.67261;-0.579379;-0.411872;-0.205614;0.282869;0.282869;0.990015;0.109461;0.0693375;0.0555095
ID;10762;0.87273;0.982636;5.66047;0.310989;1.42146;6.20814;-0.874832;-0.345934;-0.320802;-0.109935;-0.752617;-0.640273;-0.125141;-0.0892021;0.753541;0.753541;0.929858;0.284916;0.171494;0.157408
ID;10763;0.872537;1.57618;6.22528;0.874143;1.68223;5.627;-0.647508;-0.633655;-0.318075;-0.279363;-0.662677;-0.537626;-0.516295;-0.0725066;0.607418;0.607418;0.954234;0.294326;0.0493793;0.0192755
ID;10764;0.516134;1.63274;5.96951;0.741169;0.959827;5.89572;-0.681363;-0.666842;-0.293728;-0.0692093;-0.8732;-0.390117;-0.246937;-0.156056;0.705389;0.705389;0.938445;0.345222;0.0111645;0.00418251
ID;10765;0.32319;0.623581;6.03873;0.765699;0.97991;5.58552;-0.951048;-0.29449;-0.0859027;-0.037458;-0.881844;-0.35014;-0.31441;-0.0300073;0.491777;0.491777;0.969921;0.218988;0.082505;0.0670065
ID;10766;1.32968;1.70385;6.08012;0.448974;1.57731;6.06785;-0.556786;-0.54216;-0.521914;-0.351651;-0.699997;-0.670631;-0.231323;-0.0821475;0.690398;0.690398;0.941008;0.335964;0.0399805;0.00578228
ID;10767;0.956795;1.11616;6.03741;0.405375;1.45638;6.11115;-0.795231;-0.436678;-0.299572;-0.295258;-0.741306;-0.637976;-0.189482;-0.0868819;0.631811;0.631811;0.950515;0.221821;0.213545;0.0414086
ID;10768;0.881253;1.08539;6.04957;0.816633;0.677717;5.7801;-0.811815;-0.438263;-0.273206;-0.272471;-0.931568;-0.262631;-0.20377;-0.147253;0.514007;0.514007;0.967156;0.179773;0.151835;0.0961096
ID;10769;0.49988;1.47716;5.95814;1.04857;1.68693;5.78749;-0.736603;-0.616777;-0.269879;-0.0645554;-0.639637;-0.535133;-0.521123;-0.181464;0.611839;0.611839;0.95357;0.288613;0.0846206;0.0156651
ID;10770;0.721413;1.72927;5.74509;1.00589;1.67811;5.91371;-0.646195;-0.614904;-0.448105;-0.0593951;-0.634622;-0.574913;-0.472261;-0.209045;0.314724;0.314724;0.987644;0.115191;0.0843499;0.0646164
ID;10771;0.597932;1.21952;5.87663;0.699719;1.58648;5.85683;-0.816034;-0.501951;-0.275679;-0.0783259;-0.694997;-0.602628;-0.38037;-0.0955907;0.380278;0.380278;0.981978;0.146351;0.119579;0.00122621
ID;10772;1.03197;1.51457;5.99176;0.668477;0.792658;5.91121;-0.677454;-0.541969;-0.422102;-0.262975;-0.912366;-0.334965;-0.191889;-0.136257;0.823334;0.823334;0.916455;0.274604;0.269355;0.11023
ID;10773;0.53979;0.662702;5.91134;0.891298;1.47486;5.88332;-0.942272;-0.292106;-0.143205;-0.0793118;-0.717967;-0.537068;-0.404551;-0.180053;0.875937;0.875937;0.905615;0.302643;0.28838;0.0714548
