ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;distanceAB
ID;13162;0.901666;1.16937;5.89161;0.525664;1.51986;6.24483;-0.806912;-0.440513;-0.332536;-0.210382;-0.703475;-0.661657;-0.191703;-0.17488;0.285039
ID;13163;0.823167;1.22025;5.87708;0.982497;0.923613;5.87402;-0.80182;-0.468108;-0.330412;-0.169669;-0.858716;-0.341981;-0.285619;-0.253136;0.167882
ID;13164;0.493058;1.31137;6.09369;0.524747;1.39136;6.01729;-0.783517;-0.57454;-0.204063;-0.119843;-0.761199;-0.591475;-0.246815;-0.0990735;0.0551794
ID;13165;0.229373;1.54697;6.14402;0.805579;0.932225;5.79157;-0.714753;-0.686805;-0.128008;-0.0322611;-0.882338;-0.358154;-0.271479;-0.139659;0.413069
ID;13166;0.764209;1.59712;6.17188;0.148272;0.99374;6.20677;-0.66089;-0.648802;-0.303667;-0.223755;-0.878512;-0.473671;-0.0534392;-0.0315764;0.42458
ID;13167;1.0374;1.25053;6.06421;0.860775;1.3789;5.84459;-0.743863;-0.473572;-0.343978;-0.322608;-0.754469;-0.506521;-0.384807;-0.16167;0.16981
ID;13168;0.791311;1.44885;5.62944;0.51014;0.70736;6.03964;-0.74711;-0.497119;-0.438236;-0.0514691;-0.929783;-0.322049;-0.127453;-0.124676;0.410257
ID;13169;1.04592;1.19092;5.99521;0.767655;1.24254;5.81732;-0.76915;-0.440696;-0.34696;-0.30629;-0.8039;-0.474826;-0.336667;-0.122232;0.190962
ID;13170;0.675705;1.069;5.72932;0.668185;0.763648;5.98035;-0.858927;-0.416136;-0.29382;-0.0523898;-0.912546;-0.329553;-0.173883;-0.16858;0.195905
ID;13171;0.407784;1.44708;5.99347;0.879943;1.07446;5.59472;-0.74816;-0.622189;-0.226234;-0.04422;-0.855194;-0.3623;-0.361437;-0.0821262;0.315496
ID;13172;0.282566;1.52701;6.21704;0.982608;1.37309;6.09405;-0.718192;-0.680974;-0.119949;-0.0780214;-0.713366;-0.528158;-0.350481;-0.298867;0.355843
ID;13173;0.915931;1.11035;5.67925;1.25991;1.50946;6.17888;-0.83949;-0.382078;-0.363098;-0.132031;-0.610201;-0.531801;-0.431903;-0.397871;0.39028
ID;13174;0.6521;0.792354;5.98652;0.607009;0.321158;5.73946;-0.908013;-0.343282;-0.176273;-0.16309;-0.986641;-0.134146;-0.0870029;-0.0312283;0.275234
ID;13175;0.349716;0.93101;5.95636;1.15346;1.27438;6.06764;-0.893536;-0.423437;-0.148961;-0.0102288;-0.716996;-0.460918;-0.376172;-0.363272;0.461059
ID;13176;1.0406;1.06215;5.88252;1.16196;1.47822;6.18319;-0.818499;-0.380548;-0.334193;-0.271213;-0.637305;-0.543923;-0.397401;-0.374249;0.273124
ID;13177;0.70147;1.78824;5.58717;0.233743;1.5088;6.1822;-0.626203;-0.596946;-0.50152;-0.00170798;-0.727076;-0.675284;-0.114086;-0.0483332;0.413539
ID;13178;0.891093;1.45786;5.76309;0.7179;0.668898;5.65407;-0.733091;-0.507031;-0.43194;-0.137568;-0.943661;-0.256572;-0.204739;-0.0419187;0.412601
ID;13179;0.940032;1.07619;5.89326;0.539029;1.63926;5.94759;-0.826408;-0.403304;-0.316235;-0.233218;-0.678963;-0.662112;-0.309539;-0.0693002;0.341712
ID;13180;1.01639;0.722322;5.7877;0.621691;1.07845;6.04701;-0.903936;-0.257115;-0.242395;-0.240905;-0.842214;-0.466956;-0.213554;-0.164384;0.234051
ID;13181;0.763667;0.801702;5.88773;0.556131;1.11425;5.99656;-0.90517;-0.326483;-0.213698;-0.168553;-0.841084;-0.482497;-0.216267;-0.114032;0.177508
ID;13182;0.921312;1.37264;5.90199;1.02314;1.41585;5.78503;-0.745546;-0.503992;-0.384136;-0.206382;-0.73369;-0.471041;-0.448281;-0.197139;0.0736807
ID;13183;1.06797;1.68207;5.80053;0.82335;1.66663;5.98833;-0.638346;-0.53232;-0.521686;-0.19234;-0.649084;-0.627461;-0.392603;-0.175626;0.161759
ID;13184;1.16899;1.39946;5.94142;0.734892;1.20507;5.7684;-0.700508;-0.468848;-0.441509;-0.307474;-0.818916;-0.459653;-0.331522;-0.0904883;0.271545
ID;13185;0.970157;1.53318;6.24712;0.138003;1.17085;6.23795;-0.64314;-0.607726;-0.334463;-0.324305;-0.832582;-0.550235;-0.0505543;-0.0386454;0.452629
ID;13186;0.359989;1.43492;6.14574;0.783028;0.916193;5.64967;-0.748818;-0.637242;-0.161844;-0.083668;-0.894391;-0.335877;-0.287688;-0.0669862;0.359888
ID;13187;0.971975;1.41467;5.75289;0.817599;1.46004;6.08059;-0.741636;-0.474957;-0.443474;-0.1665;-0.710207;-0.581989;-0.325615;-0.225544;0.172902
ID;13188;0.425897;0.640563;5.95287;1.08142;1.46822;5.81915;-0.948063;-0.292596;-0.116224;-0.0453455;-0.707333;-0.479674;-0.467671;-0.225558;0.504266
ID;13189;0.46457;1.45654;5.92789;0.466754;1.49362;6.00472;-0.745213;-0.610434;-0.265266;-0.0407557;-0.730609;-0.63269;-0.247297;-0.068988;0.0427648
ID;13190;0.804051;0.773083;5.61321;0.167679;1.3474;6.16894;-0.924138;-0.279152;-0.253365;-0.0620464;-0.781239;-0.617694;-0.0876525;-0.0208777;0.408024
ID;13191;0.404861;1.37649;5.9718;0.416453;1.37616;5.92828;-0.771519;-0.594883;-0.222641;-0.0360867;-0.7721;-0.588407;-0.238903;-0.0237662;0.0214133
ID;13192;0.592354;0.580858;5.83391;0.609656;1.53675;6.23872;-0.95567;-0.248396;-0.14249;-0.068487;-0.690519;-0.658129;-0.223268;-0.200502;0.517759
ID;13193;0.324433;1.17456;6.13169;0.723981;0.989258;5.8915;-0.82934;-0.538486;-0.130616;-0.0718903;-0.868025;-0.402742;-0.251285;-0.145562;0.200113
ID;13194;0.724402;1.245;5.851;0.559541;1.0151;5.77921;-0.803768;-0.488258;-0.318702;-0.11828;-0.8736;-0.418924;-0.246446;-0.024276;0.154235
ID;13195;1.04659;1.5202;5.77304;0.376999;0.809511;5.96214;-0.698852;-0.490606;-0.483755;-0.192075;-0.918839;-0.370051;-0.134669;-0.0257129;0.465121
ID;13196;0.866925;1.20043;6.05571;0.616849;1.57107;5.90389;-0.783392;-0.48235;-0.293874;-0.259371;-0.70203;-0.621281;-0.337855;-0.0837786;0.242854
ID;13197;0.877651;1.10852;6.01541;0.378357;1.21332;6.1377;-0.811063;-0.442332;-0.285218;-0.255285;-0.815994;-0.550682;-0.147627;-0.0954428;0.237719
ID;13198;0.185439;0.873596;6.1397;1.11467;1.07052;5.87795;-0.905912;-0.417332;-0.069261;-0.0190056;-0.806588;-0.36973;-0.351376;-0.298747;0.415258
ID;13199;0.852278;1.47637;5.64838;0.359236;1.26731;6.18997;-0.735324;-0.49534;-0.455515;-0.0802741;-0.798751;-0.577007;-0.132808;-0.106872;0.341569
ID;13200;0.802614;1.58083;6.12281;1.32363;1.39583;6.11516;-0.667587;-0.629847;-0.329104;-0.22206;-0.641803;-0.472023;-0.436072;-0.418479;0.27582
ID;13201;1.04235;1.27705;5.85103;0.850159;1.58714;5.63706;-0.765893;-0.441239;-0.400674;-0.2412;-0.69766;-0.522493;-0.484945;-0.0714195;0.21765
ID;13202;0.66526;1.66486;5.74753;0.577562;1.36945;6.07265;-0.671666;-0.610204;-0.417871;-0.0435879;-0.761585;-0.583991;-0.24282;-0.141353;0.221753
ID;13203;0.654049;0.57597;5.7907;0.655591;1.09867;5.68359;-0.955691;-0.238616;-0.154047;-0.0773727;-0.852537;-0.422627;-0.306589;-0.0238742;0.266556
ID;13204;0.904655;1.46057;6.12158;0.877394;1.3656;5.84382;-0.694158;-0.574504;-0.339031;-0.270457;-0.757276;-0.499086;-0.386051;-0.168556;0.149358
ID;13205;0.136912;1.54547;6.25625;0.279008;0.760959;6.14573;-0.71492;-0.695756;-0.0571254;-0.0393534;-0.926162;-0.363343;-0.0767728;-0.0656594;0.397839
ID;13206;0.133407;1.529;6.26286;0.581849;0.820541;5.93125;-0.720575;-0.690133;-0.0531532;-0.0407848;-0.910961;-0.356168;-0.179531;-0.105184;0.412676
ID;13207;0.452109;0.440977;5.93333;0.765215;1.50369;6.05291;-0.974516;-0.201358;-0.0853662;-0.0498665;-0.704456;-0.600116;-0.32609;-0.193047;0.564594
ID;13208;0.782289;0.353896;5.72053;0.359288;1.17477;6.05322;-0.978456;-0.137702;-0.109651;-0.107883;-0.830653;-0.530306;-0.160925;-0.0537877;0.429365
ID;13209;0.682653;1.05856;5.86485;0.603495;1.68055;5.72545;-0.855643;-0.43032;-0.264126;-0.113742;-0.667085;-0.622766;-0.408567;-0.0152639;0.322567
ID;13210;0.817209;1.7595;5.67247;0.71759;0.198718;5.56671;-0.63395;-0.582382;-0.504603;-0.0656854;-0.995068;-0.0747694;-0.0651864;-0.000554339;0.785129
ID;13211;0.682776;0.715341;5.65672;0.893634;1.18738;5.89781;-0.936344;-0.277722;-0.213156;-0.0263723;-0.802261;-0.448876;-0.333862;-0.208384;0.309404
ID;13212;0.753582;1.5986;6.13864;1.03179;1.28722;5.96233;-0.665133;-0.645791;-0.311209;-0.209046;-0.749926;-0.467994;-0.375614;-0.2784;0.218977
ID;13213;0.766403;1.70528;5.90781;1.00244;1.00891;5.9226;-0.64546;-0.633607;-0.406919;-0.127828;-0.830742;-0.375363;-0.304483;-0.276153;0.367457
ID;13214;0.115608;1.04823;6.21066;0.849858;1.49395;6.08922;-0.865565;-0.498237;-0.0470064;-0.0186476;-0.694642;-0.58897;-0.338719;-0.236339;0.415206
ID;13215;0.87136;1.20823;5.60572;0.276326;1.58279;6.17523;-0.819139;-0.40605;-0.397225;-0.0796624;-0.700366;-0.698243;-0.135838;-0.0590992;0.41309
ID;13216;1.10525;1.14587;5.87184;0.696899;1.1573;5.98699;-0.790242;-0.39357;-0.372796;-0.285734;-0.820456;-0.480846;-0.260536;-0.166614;0.188219
ID;13217;0.996637;1.44297;6.17714;0.697673;1.5156;6.01279;-0.677607;-0.56263;-0.345991;-0.323398;-0.709838;-0.608367;-0.319849;-0.153999;0.180551
ID;13218;0.828576;1.66423;6.06385;0.572066;1.03722;5.9275;-0.642316;-0.640169;-0.369906;-0.201948;-0.863432;-0.443292;-0.221772;-0.0937811;0.350061
ID;13219;0.697608;1.43542;5.9702;0.564525;1.11904;6.10834;-0.739425;-0.575476;-0.318353;-0.14398;-0.831473;-0.494922;-0.191782;-0.164087;0.177394
ID;13220;0.87059;1.59915;6.22113;0.505766;1.62234;5.80509;-0.640825;-0.640498;-0.322393;-0.274167;-0.688585;-0.639114;-0.342481;-0.00952829;0.27049
ID;13221;0.729803;0.556691;5.7031;0.853634;1.0885;6.05779;-0.958819;-0.217911;-0.167363;-0.0719107;-0.813655;-0.44423;-0.265992;-0.264336;0.346768
ID;13222;0.980101;1.5792;5.74388;1.08731;1.4153;6.06592;-0.687097;-0.514831;-0.489029;-0.153937;-0.689114;-0.516594;-0.394585;-0.320242;0.191563
ID;13223;0.809862;1.37345;5.72181;0.548255;1.56342;5.8985;-0.767367;-0.490738;-0.401423;-0.0958339;-0.707339;-0.629225;-0.316837;-0.0579773;0.177347
ID;13224;0.363535;0.953083;6.12685;0.526192;0.669451;6.01445;-0.883823;-0.443299;-0.117897;-0.0918922;-0.936686;-0.302901;-0.12716;-0.121249;0.153296
ID;13225;1.06002;1.57859;5.95002;0.749621;0.45258;5.79082;-0.65834;-0.544484;-0.45545;-0.250381;-0.966455;-0.182475;-0.130545;-0.125003;0.598173
ID;13226;1.34322;1.47326;6.20227;0.564716;1.47779;5.76872;-0.598034;-0.508557;-0.438952;-0.437088;-0.73898;-0.577784;-0.346019;-0.0185712;0.460626
ID;13227;0.292703;0.949401;6.05483;0.80003;0.356804;5.55102;-0.88897;-0.441647;-0.117739;-0.0286095;-0.983562;-0.12788;-0.123036;-0.0333893;0.329279
ID;13228;0.534853;1.01053;6.10171;0.915878;0.972661;5.87121;-0.861424;-0.453321;-0.169683;-0.153806;-0.856142;-0.368103;-0.28801;-0.220389;0.160561
ID;13229;0.819108;1.5404;6.01363;0.783754;1.31502;5.63076;-0.690846;-0.595648;-0.360565;-0.194755;-0.789811;-0.460234;-0.402103;-0.0519369;0.224645
ID;13230;0.860487;1.45441;5.89488;0.200555;1.40174;6.20143;-0.726313;-0.53935;-0.388638;-0.174733;-0.762932;-0.63847;-0.0907282;-0.0453695;0.343225
ID;13231;0.551219;1.37741;5.83293;0.843962;1.29433;6.05915;-0.771086;-0.557512;-0.305105;-0.0389572;-0.759777;-0.518987;-0.306877;-0.243347;0.208682
ID;13232;0.71597;0.909842;5.57477;0.464862;0.761006;5.83406;-0.898289;-0.332589;-0.28714;-0.00339319;-0.928449;-0.333277;-0.163875;-0.00730636;0.127048
ID;13233;0.447699;1.53037;5.9397;0.710761;1.10634;5.66914;-0.720276;-0.639174;-0.266923;-0.0375656;-0.849868;-0.414277;-0.32312;-0.041132;0.266387
ID;13234;1.34223;1.48636;6.17689;1.1016;1.58708;5.86748;-0.600141;-0.506791;-0.448326;-0.426611;-0.660487;-0.517352;-0.490393;-0.235833;0.2051
ID;13235;1.00866;1.11179;5.96432;0.462444;1.26052;6.08365;-0.799407;-0.41566;-0.32511;-0.28719;-0.800905;-0.557364;-0.191526;-0.105895;0.266865
ID;13236;0.373317;0.856913;6.033;0.933978;1.62469;6.09835;-0.907885;-0.395441;-0.127435;-0.0559644;-0.640109;-0.615253;-0.385225;-0.251646;0.478654
ID;13237;0.83691;1.21937;5.77662;1.19158;1.20597;5.93855;-0.808671;-0.448204;-0.356362;-0.134797;-0.750893;-0.407876;-0.39401;-0.338457;0.219206
ID;13238;0.192583;1.22658;6.09704;0.595017;1.42342;5.69808;-0.817754;-0.565274;-0.10834;-0.00263345;-0.757236;-0.54269;-0.363409;-0.00375246;0.263889
ID;13239;1.11207;1.46979;6.14702;1.26477;1.64689;6.01672;-0.655318;-0.544105;-0.391834;-0.347814;-0.596768;-0.528816;-0.508295;-0.325358;0.13325
ID;13240;1.173;1.20631;5.9908;0.726774;1.21452;5.99213;-0.745;-0.421675;-0.379416;-0.351011;-0.801804;-0.498306;-0.278021;-0.177499;0.222916
ID;13241;0.802033;1.19035;6.11702;0.859222;1.3701;6.15617;-0.786553;-0.49623;-0.260934;-0.258852;-0.723068;-0.557331;-0.299512;-0.277213;0.0979625
ID;13242;0.678544;0.685484;5.82776;0.480708;1.23664;6.19483;-0.935982;-0.283484;-0.1805;-0.104853;-0.799223;-0.556361;-0.162719;-0.15883;0.311736
ID;13243;0.826084;0.651424;5.64073;0.815797;0.559725;5.6128;-0.943433;-0.23753;-0.214403;-0.0868654;-0.958554;-0.203406;-0.186884;-0.0698143;0.0494134
ID;13244;0.222455;1.38568;6.20057;0.16094;1.35201;6.12354;-0.767557;-0.631307;-0.0970502;-0.0537552;-0.780078;-0.617661;-0.0998619;-0.000506493;0.056455
ID;13245;0.254914;0.977432;6.11804;0.93434;1.03093;5.92907;-0.882047;-0.459175;-0.0978835;-0.0396176;-0.833705;-0.394136;-0.296049;-0.248893;0.300516
ID;13246;0.325076;1.02162;6.04778;0.708279;1.33494;6.18664;-0.871472;-0.469813;-0.135218;-0.0391001;-0.748937;-0.569555;-0.242424;-0.236498;0.275502
ID;13247;0.981052;1.83757;5.7829;0.291732;1.01198;6.04946;-0.589341;-0.586622;-0.536361;-0.14446;-0.874327;-0.468043;-0.125879;-0.0253642;0.533522
ID;13248;0.115853;1.07318;6.20205;0.903391;0.796772;5.75669;-0.859329;-0.508728;-0.0502701;-0.0149169;-0.90537;-0.292939;-0.254317;-0.172666;0.341069
ID;13249;1.00942;1.18465;5.77662;1.21865;1.41098;5.95576;-0.803558;-0.405443;-0.383806;-0.206406;-0.686953;-0.464124;-0.45279;-0.328126;0.191642
ID;13250;0.677113;0.338442;5.60925;1.09326;1.13575;5.992;-0.985715;-0.131427;-0.105311;-0.00156545;-0.776154;-0.414047;-0.343279;-0.329103;0.543024
ID;13251;0.333243;1.36824;6.10854;1.09937;1.4226;6.16005;-0.772541;-0.611722;-0.158771;-0.0613908;-0.669051;-0.534612;-0.374647;-0.355246;0.389247
ID;13252;0.487237;1.3287;5.8474;0.592009;0.64203;5.82662;-0.787057;-0.552045;-0.274551;-0.0202505;-0.94674;-0.273149;-0.157952;-0.064215;0.346418
ID;13253;0.920827;0.853681;5.86097;0.349686;1.56817;6.24617;-0.882136;-0.324109;-0.257579;-0.224596;-0.699399;-0.69302;-0.135691;-0.11024;0.448061
ID;13254;0.467977;1.44158;6.14536;0.858911;1.29741;5.79097;-0.741071;-0.629933;-0.196867;-0.123455;-0.783511;-0.471454;-0.3778;-0.145285;0.245834
ID;13255;0.826041;1.10718;5.74142;1.03333;0.91625;5.79173;-0.842065;-0.40751;-0.332178;-0.1205;-0.864166;-0.319842;-0.305453;-0.240036;0.152388
ID;13256;0.563013;1.26518;5.87486;0.411838;1.32053;5.97054;-0.804089;-0.522866;-0.275988;-0.0623163;-0.788859;-0.573524;-0.217346;-0.0391548;0.0823241
ID;13257;0.608085;1.18077;5.96209;0.85927;1.55914;6.1812;-0.822189;-0.497675;-0.249424;-0.118796;-0.66084;-0.623329;-0.32501;-0.262907;0.262099
ID;13258;0.471102;1.51346;5.85632;1.30056;1.49099;6.06179;-0.726909;-0.618502;-0.297995;-0.0160811;-0.630363;-0.491225;-0.467799;-0.377499;0.433475
ID;13259;0.640607;1.15036;6.09577;0.420812;1.13675;6.10469;-0.817645;-0.498026;-0.218837;-0.188512;-0.836598;-0.514279;-0.158891;-0.101859;0.108338
ID;13260;0.0981777;1.07514;6.24136;1.10442;1.77205;5.8998;-0.858615;-0.510796;-0.0358161;-0.024197;-0.591835;-0.569948;-0.524506;-0.223121;0.603295
ID;13261;0.746342;0.980637;5.56675;1.02053;1.64833;5.75479;-0.882084;-0.350471;-0.314521;-0.01319;-0.658712;-0.524647;-0.513297;-0.165442;0.380343
ID;13262;0.723939;1.48745;6.22145;0.792527;0.89725;5.78591;-0.695977;-0.625464;-0.259175;-0.239248;-0.891244;-0.346617;-0.260722;-0.132535;0.358676
ID;13263;0.62845;1.33305;6.08524;0.533349;0.608807;5.99008;-0.767838;-0.566225;-0.248255;-0.16788;-0.947151;-0.274496;-0.12036;-0.114323;0.371572
ID;13264;0.964008;0.976439;5.81264;1.07739;1.07702;5.82898;-0.856424;-0.353478;-0.308326;-0.2157;-0.817137;-0.369683;-0.355466;-0.263185;0.0792863
ID;13265;0.424079;1.28703;5.89087;0.810831;1.18838;6.08264;-0.799889;-0.550714;-0.238179;-0.0127035;-0.790324;-0.489769;-0.271189;-0.248938;0.247006
ID;13266;0.786286;1.46787;5.91941;0.164923;0.662479;6.15915;-0.726036;-0.562078;-0.364275;-0.155703;-0.945442;-0.321827;-0.0468229;-0.0193334;0.479157
ID;13267;0.462692;0.872772;6.02703;0.803781;1.32245;5.88129;-0.901457;-0.395659;-0.148666;-0.0934251;-0.773361;-0.505839;-0.348175;-0.157527;0.270005
ID;13268;0.229227;1.10204;6.11841;0.435519;1.27871;5.88568;-0.851548;-0.51343;-0.102476;-0.0274511;-0.802337;-0.545663;-0.241401;-0.0152502;0.151505
ID;13269;1.05151;1.72963;5.94968;1.1141;1.22023;6.02863;-0.607421;-0.585682;-0.485859;-0.227942;-0.74505;-0.443956;-0.362198;-0.341491;0.259987
ID;13270;0.880401;0.533124;5.66035;0.22052;1.45178;6.23331;-0.956694;-0.192448;-0.179867;-0.123891;-0.745187;-0.657746;-0.0894702;-0.063737;0.528655
ID;13271;0.460742;1.31672;5.95464;0.437382;1.59129;6.18845;-0.789269;-0.564792;-0.235234;-0.052244;-0.689579;-0.689181;-0.187814;-0.119312;0.179566
ID;13272;0.766443;1.69184;5.90996;0.150224;1.31214;6.21743;-0.65027;-0.630298;-0.403852;-0.129523;-0.791688;-0.606456;-0.0657455;-0.0334579;0.381939
ID;13273;0.89895;1.73442;5.83756;0.685014;1.61377;5.79189;-0.630409;-0.596599;-0.474886;-0.145387;-0.688508;-0.600794;-0.400659;-0.0668991;0.122809
ID;13274;0.582162;0.719904;5.78865;0.845685;0.853401;5.81393;-0.935016;-0.302408;-0.180595;-0.0409908;-0.89426;-0.327594;-0.252923;-0.170328;0.155897
ID;13275;0.670687;1.50221;6.22975;1.21026;1.53434;5.95442;-0.696401;-0.638201;-0.241724;-0.222022;-0.651081;-0.49854;-0.482944;-0.30711;0.296014
ID;13276;0.955872;1.41977;5.92088;0.712822;0.452762;5.79373;-0.725278;-0.515241;-0.399127;-0.221803;-0.968414;-0.185104;-0.126946;-0.108607;0.510501
ID;13277;0.639708;1.28697;5.93149;0.586786;0.525322;5.89855;-0.791728;-0.527771;-0.285383;-0.11481;-0.960773;-0.229621;-0.121214;-0.0974447;0.382756
ID;13278;0.633998;1.00344;6.00529;0.463464;1.07325;6.07307;-0.862895;-0.431805;-0.211762;-0.155284;-0.852553;-0.482516;-0.168943;-0.108577;0.0818367
ID;13279;0.622793;1.55895;5.93794;0.310402;1.46706;6.10025;-0.704446;-0.622163;-0.327091;-0.0983905;-0.741309;-0.64923;-0.163475;-0.0473091;0.177634
ID;13280;0.64946;0.83318;5.93531;0.406449;1.47264;5.95757;-0.904097;-0.355367;-0.193523;-0.137374;-0.74034;-0.627078;-0.240362;-0.029939;0.339833
ID;13281;0.829834;1.72139;5.77506;0.502869;0.64346;5.93684;-0.643495;-0.594848;-0.470285;-0.10441;-0.945786;-0.28813;-0.130265;-0.0741724;0.556691
ID;13282;0.393156;1.11038;5.89098;1.01437;1.38772;5.85275;-0.849799;-0.486986;-0.201706;-0.000402887;-0.736247;-0.479774;-0.422837;-0.221281;0.334167
ID;13283;0.410392;1.29609;5.93775;0.798339;1.27002;5.905;-0.796846;-0.561034;-0.222727;-0.0258911;-0.787367;-0.493474;-0.329167;-0.167885;0.190409
ID;13284;0.377631;0.707046;6.08131;0.699753;0.224767;5.67863;-0.934539;-0.331773;-0.0989161;-0.0823374;-0.992566;-0.0891322;-0.0680619;-0.0472821;0.254502
ID;13285;0.630418;0.806945;5.87235;0.645817;0.607191;5.66624;-0.914166;-0.340596;-0.195296;-0.100772;-0.954168;-0.241319;-0.176461;-0.0137737;0.139324
ID;13286;0.701182;0.984431;5.74589;0.30219;1.30826;6.15556;-0.878331;-0.384832;-0.274292;-0.0721369;-0.790558;-0.59447;-0.129759;-0.069179;0.270174
ID;13287;0.84802;1.1295;6.07429;0.511618;0.691412;5.93967;-0.801956;-0.462196;-0.269852;-0.26537;-0.937515;-0.308356;-0.140512;-0.0789837;0.307001
ID;13288;0.552496;1.23947;5.77908;0.94424;1.83037;5.76592;-0.813793;-0.501635;-0.292773;-0.0196937;-0.595805;-0.590284;-0.529054;-0.129166;0.352812
ID;13289;0.775442;1.20114;5.5712;0.522822;0.723828;5.89675;-0.824598;-0.4159;-0.382596;-0.0261715;-0.933047;-0.318101;-0.155479;-0.0637282;0.273466
ID;13290;1.35802;1.40523;6.08703;1.05901;0.855028;5.82648;-0.63796;-0.460725;-0.453131;-0.418823;-0.869045;-0.301136;-0.284988;-0.269925;0.361565
ID;13291;0.540091;1.31456;6.11138;0.399463;1.27397;5.97788;-0.778273;-0.572668;-0.212909;-0.144955;-0.803003;-0.558225;-0.205278;-0.0378315;0.111205
ID;13292;0.829885;0.626698;5.79017;0.465153;1.04988;6.02382;-0.937844;-0.243237;-0.189344;-0.159474;-0.860776;-0.468637;-0.177607;-0.0888803;0.249374
ID;13293;0.473983;1.03348;5.96946;0.593287;0.83691;5.78663;-0.866645;-0.456222;-0.18959;-0.0695942;-0.91265;-0.347496;-0.210632;-0.0441734;0.122661
ID;13294;0.155413;1.51803;6.26734;0.752792;1.64428;5.61579;-0.723749;-0.685685;-0.0588591;-0.0505873;-0.680034;-0.555534;-0.47759;-0.0290527;0.44485
ID;13295;0.880398;1.23016;6.08445;0.858627;0.631162;5.80732;-0.769747;-0.495047;-0.296454;-0.273008;-0.933261;-0.243803;-0.192064;-0.180821;0.332062
ID;13296;1.12475;1.48509;6.0697;0.757272;1.59545;6.20543;-0.661589;-0.530364;-0.419422;-0.32419;-0.658416;-0.654286;-0.290237;-0.232726;0.20139
ID;13297;0.735049;0.786439;5.59986;0.0824812;1.28295;6.22261;-0.923371;-0.29078;-0.249524;-0.0238838;-0.801166;-0.596848;-0.0427654;-0.00877416;0.391847
ID;13298;0.687943;0.645725;5.82179;0.773375;1.87601;5.54794;-0.942254;-0.266318;-0.172461;-0.107191;-0.591291;-0.587646;-0.552196;-0.0112756;0.626495
ID;13299;0.752954;1.52632;6.06418;0.780319;0.630388;5.65536;-0.697054;-0.611179;-0.322846;-0.190646;-0.947974;-0.236287;-0.200672;-0.0724216;0.486883
ID;13300;1.01577;1.04484;5.82918;0.707243;0.974355;5.90412;-0.832652;-0.370196;-0.33457;-0.240228;-0.871788;-0.400762;-0.241949;-0.14435;0.142378
ID;13301;1.03746;1.13711;5.95275;0.432789;1.41749;6.14661;-0.790571;-0.417319;-0.340202;-0.291729;-0.750868;-0.624684;-0.182802;-0.112029;0.320182
ID;13302;0.83621;1.43655;5.58162;0.955053;1.4667;6.20206;-0.751236;-0.472957;-0.457592;-0.0506511;-0.673131;-0.581519;-0.331482;-0.314403;0.322889
ID;13303;1.20425;1.71269;6.05579;0.21157;0.184997;6.09472;-0.578592;-0.57003;-0.495756;-0.307447;-0.995659;-0.0905253;-0.0183521;-0.0115014;0.875886
ID;13304;0.778039;0.599547;5.6121;0.716549;1.29142;6.06662;-0.954038;-0.221121;-0.195729;-0.0510693;-0.773847;-0.537448;-0.270683;-0.197587;0.402227
ID;13305;0.37267;0.828497;5.94802;0.793543;1.04816;5.61759;-0.915258;-0.377556;-0.139497;-0.0171667;-0.864014;-0.373041;-0.333553;-0.055349;0.204715
ID;13306;0.591315;1.60937;5.9173;0.647826;0.761702;5.83275;-0.68894;-0.639644;-0.331868;-0.0779843;-0.923831;-0.317061;-0.194013;-0.091475;0.425602
ID;13307;1.09218;1.31682;5.87586;0.71303;1.05181;5.92544;-0.745046;-0.447792;-0.416957;-0.265585;-0.851259;-0.431754;-0.256105;-0.152832;0.224356
ID;13308;0.469793;1.30052;5.92683;0.984366;1.30349;6.11294;-0.794646;-0.554476;-0.243021;-0.0451202;-0.730064;-0.508271;-0.331048;-0.314761;0.295627
ID;13309;0.493381;1.59572;6.06453;0.891632;1.77888;5.6735;-0.691662;-0.670974;-0.249509;-0.0956124;-0.623597;-0.567968;-0.529818;-0.0884963;0.307588
ID;13310;0.82759;0.539883;5.77627;0.389015;1.53661;6.26426;-0.951425;-0.209479;-0.165027;-0.153868;-0.706814;-0.680511;-0.140762;-0.132306;0.538223
ID;13311;0.79971;1.54532;6.2682;0.831516;1.61674;5.96289;-0.66164;-0.640927;-0.276548;-0.2738;-0.668237;-0.606515;-0.393832;-0.174627;0.157703
ID;13312;1.14885;1.38356;6.06115;0.0703149;1.22569;6.23077;-0.688892;-0.493831;-0.403807;-0.344237;-0.817982;-0.574115;-0.0352737;-0.00732274;0.52807
